StreamStats Output Report,,,,,
,,,,,
September 50 Percent Duration,2.66,ft^3/s,,,
September 80 Percent Duration,1.79,ft^3/s,,,
,,,,,
,,,,,
October Flow-Duration Statistics Parameters,100.0 Percent W Region Season2 MeanDur 2015 5019G,,,,
Parameter Code,Parameter Name,Value,Units,Min Limit,Max Limit
CONTDA,Contributing Drainage Area,5.6,square miles,6.4,2520
SLOP50_30M,Slopes_gt_50pct_from_30m_DEM,21.8,percent,1.87,67.5
,,,,,
October Flow-Duration Statistics Flow Report,100.0 Percent W Region Season2 MeanDur 2015 5019G,,,,
Statistic,Value,Unit,,,
October 20 Percent Duration,3.99,ft^3/s,,,
October 50 Percent Duration,2.66,ft^3/s,,,
October 80 Percent Duration,1.73,ft^3/s,,,
,,,,,
,,,,,
November Flow-Duration Statistics Parameters,100.0 Percent W Region Season3 MeanDur 2015 5019G,,,,
Parameter Code,Parameter Name,Value,Units,Min Limit,Max Limit
CONTDA,Contributing Drainage Area,5.6,square miles,6.4,2520
SLOP50_30M,Slopes_gt_50pct_from_30m_DEM,21.8,percent,1.87,67.5
,,,,,
November Flow-Duration Statistics Flow Report,100.0 Percent W Region Season3 MeanDur 2015 5019G,,,,
Statistic,Value,Unit,,,
November 20 Percent Duration,3.73,ft^3/s,,,
November 50 Percent Duration,2.51,ft^3/s,,,
November 80 Percent Duration,1.71,ft^3/s,,,
,,,,,
,,,,,
December Flow-Duration Statistics Parameters,100.0 Percent W Region Season3 MeanDur 2015 5019G,,,,
Parameter Code,Parameter Name,Value,Units,Min Limit,Max Limit
CONTDA,Contributing Drainage Area,5.6,square miles,6.4,2520
SLOP50_30M,Slopes_gt_50pct_from_30m_DEM,21.8,percent,1.87,67.5
,,,,,
December Flow-Duration Statistics Flow Report,100.0 Percent W Region Season3 MeanDur 2015 5019G,,,,
Statistic,Value,Unit,,,
December 20 Percent Duration,3.33,ft^3/s,,,
December 50 Percent Duration,2.23,ft^3/s,,,
December 80 Percent Duration,1.44,ft^3/s,,,
,,,,,
,,,,,
Bankfull Statistics Parameters,100.0 Percent Rocky Mountain System D Bieger 2015,,,,
Parameter Code,Parameter Name,Value,Units,Min Limit,Max Limit
DRNAREA,Drainage Area,5.6,square miles,0.15444,9730.1061
Bankfull Statistics Parameters,100.0 Percent Northern Rocky Mountains P Bieger 2015,,,,
Parameter Code,Parameter Name,Value,Units,Min Limit,Max Limit
DRNAREA,Drainage Area,5.6,square miles,0.138996,7259.957991
Bankfull Statistics Parameters,100.0 Percent USA Bieger 2015,,,,
Parameter Code,Parameter Name,Value,Units,Min Limit,Max Limit
DRNAREA,Drainage Area,5.6,square miles,0.07722,59927.7393
,,,,,
Bankfull Statistics Flow Report,100.0 Percent Rocky Mountain System D Bieger 2015,,,,
Statistic,Value,Unit,,,
Bieger_D_channel_width,13,ft,,,
Bieger_D_channel_depth,1.38,ft,,,
Bieger_D_channel_cross_sectional_area,13.6,ft^2,,,
Bankfull Statistics Flow Report,100.0 Percent Northern Rocky Mountains P Bieger 2015,,,,
Statistic,Value,Unit,,,
Bieger_P_channel_width,12.8,ft,,,
Bieger_P_channel_depth,1.43,ft,,,
Bieger_P_channel_cross_sectional_area,13.2,ft^2,,,
Bankfull Statistics Flow Report,100.0 Percent USA Bieger 2015,,,,
Statistic,Value,Unit,,,
Bieger_USA_channel_width,22.7,ft,,,
Bieger_USA_channel_depth,1.74,ft,,,
Bieger_USA_channel_cross_sectional_area,43.3,ft^2,,,
Bankfull Statistics Flow Report,Area-Averaged,,,,
Statistic,Value,Unit,,,
Bieger_D_channel_width,13,ft,,,
Bieger_D_channel_depth,1.38,ft,,,
Bieger_D_channel_cross_sectional_area,13.6,ft^2,,,
Bieger_P_channel_width,12.8,ft,,,
Bieger_P_channel_depth,1.43,ft,,,
Bieger_P_channel_cross_sectional_area,13.2,ft^2,,,
Bieger_USA_channel_width,22.7,ft,,,
Bieger_USA_channel_depth,1.74,ft,,,
Bieger_USA_channel_cross_sectional_area,43.3,ft^2,,,
,,,,,
,,,,,
Maximum Probable Flood Statistics Parameters,100.0 Percent Crippen Bue Region 13,,,,
Parameter Code,Parameter Name,Value,Units,Min Limit,Max Limit
DRNAREA,Drainage Area,5.6,square miles,0.1,10000
,,,,,
Maximum Probable Flood Statistics Flow Report,100.0 Percent Crippen Bue Region 13,,,,
Statistic,Value,Unit,,,
Maximum Flood Crippen Bue Regional,20100,ft^3/s,,,
,,,,,
Channel-width Methods Weighting,,,,,
No method weighting results returned.,,,,,
,,,,,
"USGS Data Disclaimer: Unless otherwise stated, all data, metadata and related materials are considered to satisfy the quality standards relative to the purpose for which the data were collected. Although these data and associated metadata have been reviewed for accuracy and completeness and approved for release by the U.S. Geological Survey (USGS), no warranty expressed or implied is made regarding the display or utility of the data for other purposes, nor on all computer systems, nor shall the act of distribution constitute any such warranty.",,,,,
"USGS Software Disclaimer: This software has been approved for release by the U.S. Geological Survey (USGS). Although the software has been subjected to rigorous review, the USGS reserves the right to update the software as needed pursuant to further analysis and review. No warranty, expressed or implied, is made by the USGS or the U.S. Government as to the functionality of the software and related material nor shall the fact of release constitute any such warranty. Furthermore, the software is released on condition that neither the USGS nor the U.S. Government shall be held liable for any damages resulting from its authorized or unauthorized use.",,,,,
"USGS Product Names Disclaimer: Any use of trade, firm, or product names is for descriptive purposes only and does not imply endorsement by the U.S. Government.",,,,,
,,,,,
Application Version: 4.16.1,,,,,
StreamStats Services Version: 1.2.22,,,,,
NSS Services Version: 2.2.1,,,,,
