StreamStats Output Report,,,,,
,,,,,
VRPLSLC,Percent of area of siliciclastic rocks witin the Valley and Ridge or Appalachian Plateau Physiographic Regions,67.89,percent,,
,,,,,
,,,,,
Peak-Flow Statistics Parameters,100.0 Percent Valley and Ridge 2011 5144,,,,
Parameter Code,Parameter Name,Value,Units,Min Limit,Max Limit
DRNAREA,Drainage Area,22,square miles,0.06,7866
,,,,,
Peak-Flow Statistics Flow Report,100.0 Percent Valley and Ridge 2011 5144,,,,
Statistic,Value,Unit,ASEp,,
50-percent AEP flood,1090,ft^3/s,22,,
42.9-percent AEP flood,1240,ft^3/s,23,,
20-percent AEP flood,2030,ft^3/s,24,,
10-percent AEP flood,2820,ft^3/s,27,,
4-percent AEP flood,4010,ft^3/s,31,,
2-percent AEP flood,5040,ft^3/s,35,,
1-percent AEP flood,6150,ft^3/s,39,,
0.5-percent AEP flood,7460,ft^3/s,43,,
,,,,,
,,,,,
Low-Flow Statistics Parameters,100.0 Percent Valley and Ridge 2011 5143,,,,
Parameter Code,Parameter Name,Value,Units,Min Limit,Max Limit
DRNAREA,Drainage Area,22,square miles,0.09,7393
,,,,,
Low-Flow Statistics Flow Report,100.0 Percent Valley and Ridge 2011 5143,,,,
Statistic,Value,Unit,ASEp,,
1 Day 1.11 Year Low Flow,4.31,ft^3/s,53.6,,
1 Day 1.25 Year Low Flow,3.5,ft^3/s,59.6,,
1 Day 1.43 Year Low Flow,2.99,ft^3/s,64.6,,
1 Day 1.67 Year Low Flow,2.59,ft^3/s,69.2,,
1 Day 2 Year Low Flow,2.26,ft^3/s,74.1,,
1 Day 2.5 Year Low Flow,1.96,ft^3/s,79.3,,
1 Day 3.33 Year Low Flow,1.67,ft^3/s,85.5,,
1 Day 5 Year Low Flow,1.37,ft^3/s,94,,
1 Day 10 Year Low Flow,1.03,ft^3/s,109,,
1 Day 20 Year Low Flow,0.787,ft^3/s,128,,
4 Day 1.11 Year Low Flow,4.49,ft^3/s,52.4,,
4 Day 1.25 Year Low Flow,3.64,ft^3/s,58.4,,
4 Day 1.43 Year Low Flow,3.11,ft^3/s,63.3,,
4 Day 1.67 Year Low Flow,2.71,ft^3/s,68,,
4 Day 2 Year Low Flow,2.37,ft^3/s,72.8,,
4 Day 2.5 Year Low Flow,2.07,ft^3/s,78.1,,
4 Day 3.33 Year Low Flow,1.79,ft^3/s,84.3,,
4 Day 5 Year Low Flow,1.49,ft^3/s,92.8,,
4 Day 10 Year Low Flow,1.15,ft^3/s,107,,
4 Day 20 Year Low Flow,0.919,ft^3/s,121,,
4 Day 50 Year Low Flow,0.704,ft^3/s,142,,
4 Day 100 Year Low Flow,0.58,ft^3/s,160,,
4 Day 200 Year Low Flow,0.495,ft^3/s,179,,
4 Day 500 Year Low Flow,0.396,ft^3/s,209,,
4 Day 1000 Year Low Flow,0.338,ft^3/s,233,,
7 Day 1.11 Year Low Flow,4.61,ft^3/s,50.7,,
7 Day 1.25 Year Low Flow,3.72,ft^3/s,56.7,,
7 Day 1.43 Year Low Flow,3.17,ft^3/s,61.6,,
7 Day 1.67 Year Low Flow,2.77,ft^3/s,66.2,,
7 Day 2 Year Low Flow,2.42,ft^3/s,70.9,,
7 Day 2.5 Year Low Flow,2.11,ft^3/s,76,,
7 Day 3.33 Year Low Flow,1.82,ft^3/s,82,,
7 Day 5 Year Low Flow,1.52,ft^3/s,90,,
7 Day 10 Year Low Flow,1.18,ft^3/s,103,,
7 Day 20 Year Low Flow,0.955,ft^3/s,117,,
7 Day 50 Year Low Flow,0.74,ft^3/s,135,,
7 Day 100 Year Low Flow,0.625,ft^3/s,151,,
7 Day 200 Year Low Flow,0.531,ft^3/s,168,,
7 Day 500 Year Low Flow,0.43,ft^3/s,194,,
7 Day 1000 Year Low Flow,0.372,ft^3/s,216,,
30 Day 1.11 Year Low Flow,6.17,ft^3/s,41.4,,
30 Day 1.25 Year Low Flow,4.8,ft^3/s,48.2,,
30 Day 1.43 Year Low Flow,4.02,ft^3/s,53.5,,
30 Day 1.67 Year Low Flow,3.48,ft^3/s,58.3,,
30 Day 2 Year Low Flow,3.03,ft^3/s,62.9,,
30 Day 2.5 Year Low Flow,2.65,ft^3/s,67.8,,
30 Day 3.33 Year Low Flow,2.3,ft^3/s,73.4,,
30 Day 5 Year Low Flow,1.95,ft^3/s,80.4,,
30 Day 10 Year Low Flow,1.57,ft^3/s,91.1,,
30 Day 20 Year Low Flow,1.31,ft^3/s,101,,
30 Day 50 Year Low Flow,1.07,ft^3/s,114,,
30 Day 100 Year Low Flow,0.933,ft^3/s,124,,
30 Day 200 Year Low Flow,0.831,ft^3/s,134,,
30 Day 500 Year Low Flow,0.722,ft^3/s,148,,
30 Day 1000 Year Low Flow,0.646,ft^3/s,160,,
,,,,,
,,,,,
Bankfull Statistics Parameters,100.0 Percent Appalachian Highlands D Bieger 2015,,,,
Parameter Code,Parameter Name,Value,Units,Min Limit,Max Limit
DRNAREA,Drainage Area,22,square miles,0.07722,940.1535
Bankfull Statistics Parameters,100.0 Percent Valley and Ridge P Bieger 2015,,,,
Parameter Code,Parameter Name,Value,Units,Min Limit,Max Limit
DRNAREA,Drainage Area,22,square miles,0.100386,395.999604
Bankfull Statistics Parameters,100.0 Percent USA Bieger 2015,,,,
Parameter Code,Parameter Name,Value,Units,Min Limit,Max Limit
DRNAREA,Drainage Area,22,square miles,0.07722,59927.7393
Bankfull Statistics Parameters,100.0 Percent Valley Ridge DAO Channel Chars SIR 2005 5076,,,,
Parameter Code,Parameter Name,Value,Units,Min Limit,Max Limit
DRNAREA,Drainage Area,22,square miles,0.1,247
,,,,,
Bankfull Statistics Flow Report,100.0 Percent Appalachian Highlands D Bieger 2015,,,,
Statistic,Value,Unit,,,
Bieger_D_channel_width,54.8,ft,,,
Bieger_D_channel_depth,2.72,ft,,,
Bieger_D_channel_cross_sectional_area,152,ft^2,,,
Bankfull Statistics Flow Report,100.0 Percent Valley and Ridge P Bieger 2015,,,,
Statistic,Value,Unit,,,
Bieger_P_channel_width,50,ft,,,
Bieger_P_channel_depth,2.44,ft,,,
Bieger_P_channel_cross_sectional_area,123,ft^2,,,
Bankfull Statistics Flow Report,100.0 Percent USA Bieger 2015,,,,
Statistic,Value,Unit,,,
Bieger_USA_channel_width,36.8,ft,,,
Bieger_USA_channel_depth,2.33,ft,,,
Bieger_USA_channel_cross_sectional_area,90.7,ft^2,,,
Bankfull Statistics Flow Report,100.0 Percent Valley Ridge DAO Channel Chars SIR 2005 5076,,,,
Statistic,Value,Unit,SE,,
Bankfull Area,117,ft^2,30.6,,
Bankfull Width,47.9,ft,25.7,,
Bankfull Depth,2.44,ft,20.9,,
Bankfull Streamflow,503,ft^3/s,45.9,,
Bankfull Statistics Flow Report,Area-Averaged,,,,
Statistic,Value,Unit,,,
Bieger_D_channel_width,54.8,ft,,,
Bieger_D_channel_depth,2.72,ft,,,
Bieger_D_channel_cross_sectional_area,152,ft^2,,,
Bieger_P_channel_width,50,ft,,,
Bieger_P_channel_depth,2.44,ft,,,
Bieger_P_channel_cross_sectional_area,123,ft^2,,,
Bieger_USA_channel_width,36.8,ft,,,
Bieger_USA_channel_depth,2.33,ft,,,
Bieger_USA_channel_cross_sectional_area,90.7,ft^2,,,
Bankfull Area,117,ft^2,30.6,,
Bankfull Width,47.9,ft,25.7,,
Bankfull Depth,2.44,ft,20.9,,
Bankfull Streamflow,503,ft^3/s,45.9,,
,,,,,
,,,,,
Urban Peak-Flow Statistics Parameters,100.0 Percent Peak Urban01 2014 5090,,,,
Parameter Code,Parameter Name,Value,Units,Min Limit,Max Limit
DRNAREA,Drainage Area,22,square miles,0.07,2404
LC01DEV,Percent_Developed_from_NLCD2001,41.72,percent,10,96
Urban Peak-Flow Statistics Parameters,100.0 Percent Peak Urban06 2014 5090,,,,
Parameter Code,Parameter Name,Value,Units,Min Limit,Max Limit
DRNAREA,Drainage Area,22,square miles,0.07,2404
LC06DEV,Percent Developed from NLCD2006,43.57,percent,10,96
Urban Peak-Flow Statistics Parameters,100.0 Percent Peak Urban11 2014 5090,,,,
Parameter Code,Parameter Name,Value,Units,Min Limit,Max Limit
DRNAREA,Drainage Area,22,square miles,0.07,2404
LC11DEV,Percent Developed from NLCD2011,44.7,percent,10,96
,,,,,
Urban Peak-Flow Statistics Flow Report,100.0 Percent Peak Urban01 2014 5090,,,,
Statistic,Value,Unit,ASEp,,
Urban 99.5-percent AEP flood,304,ft^3/s,70.4,,
Urban 99-percent AEP flood,336,ft^3/s,67.8,,
Urban 95-percent AEP flood,466,ft^3/s,60.5,,
Urban 90-percent AEP flood,559,ft^3/s,59.3,,
Urban 80-percent AEP flood,734,ft^3/s,57.5,,
Urban 66.7-percent AEP flood,908,ft^3/s,57.3,,
Urban 50-percent AEP flood,1180,ft^3/s,57.3,,
Urban 42.9-percent AEP flood,1320,ft^3/s,57.1,,
Urban 20-Percent AEP flood,2090,ft^3/s,60.6,,
Urban 10-percent AEP flood,2890,ft^3/s,64.1,,
Urban 4-percent AEP flood,4300,ft^3/s,74.4,,
Urban 2-percent AEP flood,5500,ft^3/s,84.8,,
Urban 1-percent AEP flood,6890,ft^3/s,97.9,,
Urban 0.5-percent AEP flood,9040,ft^3/s,102,,
Urban 0.2-percent AEP flood,13900,ft^3/s,134,,
Urban Peak-Flow Statistics Flow Report,100.0 Percent Peak Urban06 2014 5090,,,,
Statistic,Value,Unit,ASEp,,
Urban 99.5-percent AEP flood,309,ft^3/s,70.4,,
Urban 99-percent AEP flood,342,ft^3/s,67.8,,
Urban 95-percent AEP flood,474,ft^3/s,60.5,,
Urban 90-percent AEP flood,567,ft^3/s,59.3,,
Urban 80-percent AEP flood,744,ft^3/s,57.5,,
Urban 66.7-percent AEP flood,923,ft^3/s,57.3,,
Urban 50-percent AEP flood,1200,ft^3/s,57.3,,
Urban 42.9-percent AEP flood,1350,ft^3/s,57.1,,
Urban 20-Percent AEP flood,2120,ft^3/s,60.6,,
Urban 10-percent AEP flood,2940,ft^3/s,64.1,,
Urban 4-percent AEP flood,4370,ft^3/s,74.4,,
Urban 2-percent AEP flood,5580,ft^3/s,84.8,,
Urban 1-percent AEP flood,7000,ft^3/s,97.9,,
Urban 0.5-percent AEP flood,9190,ft^3/s,102,,
Urban 0.2-percent AEP flood,14300,ft^3/s,134,,
Urban Peak-Flow Statistics Flow Report,100.0 Percent Peak Urban11 2014 5090,,,,
Statistic,Value,Unit,ASEp,,
Urban 99.5-percent AEP flood,313,ft^3/s,70.4,,
Urban 99-percent AEP flood,345,ft^3/s,67.8,,
Urban 95-percent AEP flood,478,ft^3/s,60.5,,
Urban 90-percent AEP flood,572,ft^3/s,59.3,,
Urban 80-percent AEP flood,750,ft^3/s,57.5,,
Urban 66.7-percent AEP flood,932,ft^3/s,57.3,,
Urban 50-percent AEP flood,1220,ft^3/s,57.3,,
Urban 42.9-percent AEP flood,1360,ft^3/s,57.1,,
Urban 20-Percent AEP flood,2150,ft^3/s,60.6,,
Urban 10-percent AEP flood,2970,ft^3/s,64.1,,
Urban 4-percent AEP flood,4410,ft^3/s,74.4,,
Urban 2-percent AEP flood,5630,ft^3/s,84.8,,
Urban 1-percent AEP flood,7070,ft^3/s,97.9,,
Urban 0.5-percent AEP flood,9290,ft^3/s,102,,
Urban 0.2-percent AEP flood,14500,ft^3/s,134,,
,,,,,
,,,,,
Maximum Probable Flood Statistics Parameters,100.0 Percent Crippen Bue Region 5,,,,
Parameter Code,Parameter Name,Value,Units,Min Limit,Max Limit
DRNAREA,Drainage Area,22,square miles,0.1,10000
,,,,,
Maximum Probable Flood Statistics Flow Report,100.0 Percent Crippen Bue Region 5,,,,
Statistic,Value,Unit,,,
Maximum Flood Crippen Bue Regional,74500,ft^3/s,,,
,,,,,
"USGS Data Disclaimer: Unless otherwise stated, all data, metadata and related materials are considered to satisfy the quality standards relative to the purpose for which the data were collected. Although these data and associated metadata have been reviewed for accuracy and completeness and approved for release by the U.S. Geological Survey (USGS), no warranty expressed or implied is made regarding the display or utility of the data for other purposes, nor on all computer systems, nor shall the act of distribution constitute any such warranty.",,,,,
"USGS Software Disclaimer: This software has been approved for release by the U.S. Geological Survey (USGS). Although the software has been subjected to rigorous review, the USGS reserves the right to update the software as needed pursuant to further analysis and review. No warranty, expressed or implied, is made by the USGS or the U.S. Government as to the functionality of the software and related material nor shall the fact of release constitute any such warranty. Furthermore, the software is released on condition that neither the USGS nor the U.S. Government shall be held liable for any damages resulting from its authorized or unauthorized use.",,,,,
"USGS Product Names Disclaimer: Any use of trade, firm, or product names is for descriptive purposes only and does not imply endorsement by the U.S. Government.",,,,,
,,,,,
Application Version: 4.16.1,,,,,
StreamStats Services Version: 1.2.22,,,,,
NSS Services Version: 2.2.1,,,,,
