StreamStats Output Report,,,,,
,,,,,
State/Region ID,MT,,,,
"PIl: Prediction Interval- Lower, PIu: Prediction Interval- Upper, ASEp: Average Standard Error of Prediction, SE: Standard Error (other-- see report)",,,,,
Statistic,Value,Unit,PIl,PIu,ASEp
7 Day 10 Year Low Flow,0.193,ft^3/s,0.02,1.86,175
,,,,,
,,,,,
Flow-Duration Statistics Parameters,100.0 Percent SW Region Annual MeanDur 2015 5019G,,,,
Parameter Code,Parameter Name,Value,Units,Min Limit,Max Limit
CONTDA,Contributing Drainage Area,39.3,square miles,24.4,2480
PRECIP,Mean Annual Precipitation,31.26,inches,16.7,37.1
,,,,,
Flow-Duration Statistics Flow Report,100.0 Percent SW Region Annual MeanDur 2015 5019G,,,,
Statistic,Value,Unit,,,
20 Percent Duration,65.7,ft^3/s,,,
80 Percent Duration,12.2,ft^3/s,,,
,,,,,
,,,,,
Annual Flow Statistics Parameters,100.0 Percent SW Region Annual MeanDur 2015 5019G,,,,
Parameter Code,Parameter Name,Value,Units,Min Limit,Max Limit
CONTDA,Contributing Drainage Area,39.3,square miles,24.4,2480
PRECIP,Mean Annual Precipitation,31.26,inches,16.7,37.1
,,,,,
Annual Flow Statistics Flow Report,100.0 Percent SW Region Annual MeanDur 2015 5019G,,,,
Statistic,Value,Unit,,,
Median Annual Flow,26.1,ft^3/s,,,
Mean Annual Flow,40.1,ft^3/s,,,
,,,,,
,,,,,
Monthly Flow Statistics Parameters,100.0 Percent SW Region Season3 MeanDur 2015 5019G,,,,
Parameter Code,Parameter Name,Value,Units,Min Limit,Max Limit
CONTDA,Contributing Drainage Area,39.3,square miles,24.4,2480
SLOP50_30M,Slopes_gt_50pct_from_30m_DEM,6.2,percent,0.96,22.6
PRECIP,Mean Annual Precipitation,31.26,inches,16.7,37.1
Monthly Flow Statistics Parameters,100.0 Percent SW Region Season1 MeanDur 2015 5019G,,,,
Parameter Code,Parameter Name,Value,Units,Min Limit,Max Limit
CONTDA,Contributing Drainage Area,39.3,square miles,24.4,2480
SLOP50_30M,Slopes_gt_50pct_from_30m_DEM,6.2,percent,0.96,22.6
PRECIP,Mean Annual Precipitation,31.26,inches,16.7,37.1
Monthly Flow Statistics Parameters,100.0 Percent SW Region Season2 MeanDur 2015 5019G,,,,
Parameter Code,Parameter Name,Value,Units,Min Limit,Max Limit
CONTDA,Contributing Drainage Area,39.3,square miles,24.4,2480
PRECIP,Mean Annual Precipitation,31.26,inches,16.7,37.1
,,,,,
Monthly Flow Statistics Flow Report,100.0 Percent SW Region Season3 MeanDur 2015 5019G,,,,
Statistic,Value,Unit,,,
January Mean Flow,2.5,ft^3/s,,,
February Mean Flow,2.32,ft^3/s,,,
November Mean Flow,9.44,ft^3/s,,,
December Mean Flow,3.06,ft^3/s,,,
Monthly Flow Statistics Flow Report,100.0 Percent SW Region Season1 MeanDur 2015 5019G,,,,
Statistic,Value,Unit,,,
March Mean Flow,4.34,ft^3/s,,,
April Mean Flow,26.5,ft^3/s,,,
May Mean Flow,100,ft^3/s,,,
June Mean Flow,118,ft^3/s,,,
Monthly Flow Statistics Flow Report,100.0 Percent SW Region Season2 MeanDur 2015 5019G,,,,
Statistic,Value,Unit,,,
July Mean Flow,41.1,ft^3/s,,,
August Mean Flow,15.2,ft^3/s,,,
September Mean Flow,12.5,ft^3/s,,,
October Mean Flow,12.5,ft^3/s,,,
Monthly Flow Statistics Flow Report,Area-Averaged,,,,
Statistic,Value,Unit,,,
January Mean Flow,2.5,ft^3/s,,,
February Mean Flow,2.32,ft^3/s,,,
November Mean Flow,9.44,ft^3/s,,,
December Mean Flow,3.06,ft^3/s,,,
March Mean Flow,4.34,ft^3/s,,,
April Mean Flow,26.5,ft^3/s,,,
May Mean Flow,100,ft^3/s,,,
June Mean Flow,118,ft^3/s,,,
July Mean Flow,41.1,ft^3/s,,,
August Mean Flow,15.2,ft^3/s,,,
September Mean Flow,12.5,ft^3/s,,,
October Mean Flow,12.5,ft^3/s,,,
,,,,,
,,,,,
Seasonal Flow Statistics Parameters,100.0 Percent SW Region LowFlow GLS 2015 5019G,,,,
Parameter Code,Parameter Name,Value,Units,Min Limit,Max Limit
CONTDA,Contributing Drainage Area,39.3,square miles,24.4,2480
PRECIP,Mean Annual Precipitation,31.26,inches,16.7,37.1
,,,,,
Seasonal Flow Statistics Flow Report,100.0 Percent SW Region LowFlow GLS 2015 5019G,,,,
"PIl: Prediction Interval- Lower, PIu: Prediction Interval- Upper, ASEp: Average Standard Error of Prediction, SE: Standard Error (other-- see report)",,,,,
Statistic,Value,Unit,PIl,PIu,ASEp
Jul_to_Oct_14_Day_5_Yr_Low_Flow,4.93,ft^3/s,0.49,49.6,220
,,,,,
,,,,,
January Flow-Duration Statistics Parameters,100.0 Percent SW Region Season3 MeanDur 2015 5019G,,,,
Parameter Code,Parameter Name,Value,Units,Min Limit,Max Limit
CONTDA,Contributing Drainage Area,39.3,square miles,24.4,2480
SLOP50_30M,Slopes_gt_50pct_from_30m_DEM,6.2,percent,0.96,22.6
,,,,,
January Flow-Duration Statistics Flow Report,100.0 Percent SW Region Season3 MeanDur 2015 5019G,,,,
Statistic,Value,Unit,,,
January 20 Percent Duration,3.48,ft^3/s,,,
January 50 Percent Duration,2.15,ft^3/s,,,
January 80 Percent Duration,1.17,ft^3/s,,,
,,,,,
,,,,,
February Flow-Duration Statistics Parameters,100.0 Percent SW Region Season3 MeanDur 2015 5019G,,,,
Parameter Code,Parameter Name,Value,Units,Min Limit,Max Limit
CONTDA,Contributing Drainage Area,39.3,square miles,24.4,2480
SLOP50_30M,Slopes_gt_50pct_from_30m_DEM,6.2,percent,0.96,22.6
,,,,,
February Flow-Duration Statistics Flow Report,100.0 Percent SW Region Season3 MeanDur 2015 5019G,,,,
Statistic,Value,Unit,,,
February 20 Percent Duration,3.06,ft^3/s,,,
February 50 Percent Duration,2.13,ft^3/s,,,
February 80 Percent Duration,1.18,ft^3/s,,,
,,,,,
,,,,,
March Flow-Duration Statistics Parameters,100.0 Percent SW Region Season1 MeanDur 2015 5019G,,,,
Parameter Code,Parameter Name,Value,Units,Min Limit,Max Limit
CONTDA,Contributing Drainage Area,39.3,square miles,24.4,2480
SLOP50_30M,Slopes_gt_50pct_from_30m_DEM,6.2,percent,0.96,22.6
,,,,,
March Flow-Duration Statistics Flow Report,100.0 Percent SW Region Season1 MeanDur 2015 5019G,,,,
Statistic,Value,Unit,,,
March 20 Percent Duration,5.66,ft^3/s,,,
March 50 Percent Duration,3.14,ft^3/s,,,
March 80 Percent Duration,1.65,ft^3/s,,,
,,,,,
,,,,,
April Flow-Duration Statistics Parameters,100.0 Percent SW Region Season1 MeanDur 2015 5019G,,,,
Parameter Code,Parameter Name,Value,Units,Min Limit,Max Limit
CONTDA,Contributing Drainage Area,39.3,square miles,24.4,2480
PRECIP,Mean Annual Precipitation,31.26,inches,16.7,37.1
,,,,,
April Flow-Duration Statistics Flow Report,100.0 Percent SW Region Season1 MeanDur 2015 5019G,,,,
Statistic,Value,Unit,,,
April 20 Percent Duration,38.5,ft^3/s,,,
April 50 Percent Duration,18.7,ft^3/s,,,
April 80 Percent Duration,9.77,ft^3/s,,,
,,,,,
,,,,,
May Flow-Duration Statistics Parameters,100.0 Percent SW Region Season1 MeanDur 2015 5019G,,,,
Parameter Code,Parameter Name,Value,Units,Min Limit,Max Limit
CONTDA,Contributing Drainage Area,39.3,square miles,24.4,2480
PRECIP,Mean Annual Precipitation,31.26,inches,16.7,37.1
,,,,,
May Flow-Duration Statistics Flow Report,100.0 Percent SW Region Season1 MeanDur 2015 5019G,,,,
Statistic,Value,Unit,,,
May 20 Percent Duration,151,ft^3/s,,,
May 50 Percent Duration,84.3,ft^3/s,,,
May 80 Percent Duration,40.7,ft^3/s,,,
,,,,,
,,,,,
June Flow-Duration Statistics Parameters,100.0 Percent SW Region Season1 MeanDur 2015 5019G,,,,
Parameter Code,Parameter Name,Value,Units,Min Limit,Max Limit
CONTDA,Contributing Drainage Area,39.3,square miles,24.4,2480
PRECIP,Mean Annual Precipitation,31.26,inches,16.7,37.1
,,,,,
June Flow-Duration Statistics Flow Report,100.0 Percent SW Region Season1 MeanDur 2015 5019G,,,,
Statistic,Value,Unit,,,
June 20 Percent Duration,172,ft^3/s,,,
June 50 Percent Duration,99.5,ft^3/s,,,
June 80 Percent Duration,51.8,ft^3/s,,,
,,,,,
,,,,,
July Flow-Duration Statistics Parameters,100.0 Percent SW Region Season2 MeanDur 2015 5019G,,,,
Parameter Code,Parameter Name,Value,Units,Min Limit,Max Limit
CONTDA,Contributing Drainage Area,39.3,square miles,24.4,2480
PRECIP,Mean Annual Precipitation,31.26,inches,16.7,37.1
,,,,,
July Flow-Duration Statistics Flow Report,100.0 Percent SW Region Season2 MeanDur 2015 5019G,,,,
Statistic,Value,Unit,,,
July 20 Percent Duration,58.5,ft^3/s,,,
July 50 Percent Duration,31.5,ft^3/s,,,
July 80 Percent Duration,17.2,ft^3/s,,,
,,,,,
,,,,,
August Flow-Duration Statistics Parameters,100.0 Percent SW Region Season2 MeanDur 2015 5019G,,,,
Parameter Code,Parameter Name,Value,Units,Min Limit,Max Limit
CONTDA,Contributing Drainage Area,39.3,square miles,24.4,2480
PRECIP,Mean Annual Precipitation,31.26,inches,16.7,37.1
,,,,,
August Flow-Duration Statistics Flow Report,100.0 Percent SW Region Season2 MeanDur 2015 5019G,,,,
Statistic,Value,Unit,,,
August 20 Percent Duration,20.7,ft^3/s,,,
August 50 Percent Duration,12.4,ft^3/s,,,
August 80 Percent Duration,7.76,ft^3/s,,,
,,,,,
,,,,,
September Flow-Duration Statistics Parameters,100.0 Percent SW Region Season2 MeanDur 2015 5019G,,,,
Parameter Code,Parameter Name,Value,Units,Min Limit,Max Limit
CONTDA,Contributing Drainage Area,39.3,square miles,24.4,2480
PRECIP,Mean Annual Precipitation,31.26,inches,16.7,37.1
,,,,,
September Flow-Duration Statistics Flow Report,100.0 Percent SW Region Season2 MeanDur 2015 5019G,,,,
Statistic,Value,Unit,,,
September 20 Percent Duration,16.8,ft^3/s,,,
September 50 Percent Duration,10.7,ft^3/s,,,
September 80 Percent Duration,6.93,ft^3/s,,,
,,,,,
,,,,,
October Flow-Duration Statistics Parameters,100.0 Percent SW Region Season2 MeanDur 2015 5019G,,,,
Parameter Code,Parameter Name,Value,Units,Min Limit,Max Limit
CONTDA,Contributing Drainage Area,39.3,square miles,24.4,2480
PRECIP,Mean Annual Precipitation,31.26,inches,16.7,37.1
,,,,,
October Flow-Duration Statistics Flow Report,100.0 Percent SW Region Season2 MeanDur 2015 5019G,,,,
Statistic,Value,Unit,,,
October 20 Percent Duration,16.4,ft^3/s,,,
October 50 Percent Duration,11.1,ft^3/s,,,
October 80 Percent Duration,7.1,ft^3/s,,,
,,,,,
,,,,,
November Flow-Duration Statistics Parameters,100.0 Percent SW Region Season3 MeanDur 2015 5019G,,,,
Parameter Code,Parameter Name,Value,Units,Min Limit,Max Limit
CONTDA,Contributing Drainage Area,39.3,square miles,24.4,2480
PRECIP,Mean Annual Precipitation,31.26,inches,16.7,37.1
,,,,,
November Flow-Duration Statistics Flow Report,100.0 Percent SW Region Season3 MeanDur 2015 5019G,,,,
Statistic,Value,Unit,,,
November 20 Percent Duration,12.6,ft^3/s,,,
November 50 Percent Duration,8.45,ft^3/s,,,
November 80 Percent Duration,5.5,ft^3/s,,,
,,,,,
,,,,,
December Flow-Duration Statistics Parameters,100.0 Percent SW Region Season3 MeanDur 2015 5019G,,,,
Parameter Code,Parameter Name,Value,Units,Min Limit,Max Limit
CONTDA,Contributing Drainage Area,39.3,square miles,24.4,2480
SLOP50_30M,Slopes_gt_50pct_from_30m_DEM,6.2,percent,0.96,22.6
,,,,,
December Flow-Duration Statistics Flow Report,100.0 Percent SW Region Season3 MeanDur 2015 5019G,,,,
Statistic,Value,Unit,,,
December 20 Percent Duration,4.21,ft^3/s,,,
December 50 Percent Duration,2.42,ft^3/s,,,
December 80 Percent Duration,1.43,ft^3/s,,,
,,,,,
,,,,,
Bankfull Statistics Parameters,100.0 Percent Rocky Mountain System D Bieger 2015,,,,
Parameter Code,Parameter Name,Value,Units,Min Limit,Max Limit
DRNAREA,Drainage Area,39.3,square miles,0.15444,9730.1061
Bankfull Statistics Parameters,100.0 Percent Northern Rocky Mountains P Bieger 2015,,,,
Parameter Code,Parameter Name,Value,Units,Min Limit,Max Limit
DRNAREA,Drainage Area,39.3,square miles,0.138996,7259.957991
Bankfull Statistics Parameters,100.0 Percent USA Bieger 2015,,,,
Parameter Code,Parameter Name,Value,Units,Min Limit,Max Limit
DRNAREA,Drainage Area,39.3,square miles,0.07722,59927.7393
,,,,,
Bankfull Statistics Flow Report,100.0 Percent Rocky Mountain System D Bieger 2015,,,,
Statistic,Value,Unit,,,
Bieger_D_channel_width,30.4,ft,,,
Bieger_D_channel_depth,2.14,ft,,,
Bieger_D_channel_cross_sectional_area,51.8,ft^2,,,
Bankfull Statistics Flow Report,100.0 Percent Northern Rocky Mountains P Bieger 2015,,,,
Statistic,Value,Unit,,,
Bieger_P_channel_width,30.1,ft,,,
Bieger_P_channel_depth,2.29,ft,,,
Bieger_P_channel_cross_sectional_area,56,ft^2,,,
Bankfull Statistics Flow Report,100.0 Percent USA Bieger 2015,,,,
Statistic,Value,Unit,,,
Bieger_USA_channel_width,45.1,ft,,,
Bieger_USA_channel_depth,2.63,ft,,,
Bieger_USA_channel_cross_sectional_area,124,ft^2,,,
Bankfull Statistics Flow Report,Area-Averaged,,,,
Statistic,Value,Unit,,,
Bieger_D_channel_width,30.4,ft,,,
Bieger_D_channel_depth,2.14,ft,,,
Bieger_D_channel_cross_sectional_area,51.8,ft^2,,,
Bieger_P_channel_width,30.1,ft,,,
Bieger_P_channel_depth,2.29,ft,,,
Bieger_P_channel_cross_sectional_area,56,ft^2,,,
Bieger_USA_channel_width,45.1,ft,,,
Bieger_USA_channel_depth,2.63,ft,,,
Bieger_USA_channel_cross_sectional_area,124,ft^2,,,
,,,,,
,,,,,
Maximum Probable Flood Statistics Parameters,100.0 Percent Crippen Bue Region 13,,,,
Parameter Code,Parameter Name,Value,Units,Min Limit,Max Limit
DRNAREA,Drainage Area,39.3,square miles,0.1,10000
,,,,,
Maximum Probable Flood Statistics Flow Report,100.0 Percent Crippen Bue Region 13,,,,
Statistic,Value,Unit,,,
Maximum Flood Crippen Bue Regional,62200,ft^3/s,,,
,,,,,
Channel-width Methods Weighting,,,,,
No method weighting results returned.,,,,,
,,,,,
"USGS Data Disclaimer: Unless otherwise stated, all data, metadata and related materials are considered to satisfy the quality standards relative to the purpose for which the data were collected. Although these data and associated metadata have been reviewed for accuracy and completeness and approved for release by the U.S. Geological Survey (USGS), no warranty expressed or implied is made regarding the display or utility of the data for other purposes, nor on all computer systems, nor shall the act of distribution constitute any such warranty.",,,,,
"USGS Software Disclaimer: This software has been approved for release by the U.S. Geological Survey (USGS). Although the software has been subjected to rigorous review, the USGS reserves the right to update the software as needed pursuant to further analysis and review. No warranty, expressed or implied, is made by the USGS or the U.S. Government as to the functionality of the software and related material nor shall the fact of release constitute any such warranty. Furthermore, the software is released on condition that neither the USGS nor the U.S. Government shall be held liable for any damages resulting from its authorized or unauthorized use.",,,,,
"USGS Product Names Disclaimer: Any use of trade, firm, or product names is for descriptive purposes only and does not imply endorsement by the U.S. Government.",,,,,
,,,,,
Application Version: 4.16.1,,,,,
StreamStats Services Version: 1.2.22,,,,,
NSS Services Version: 2.2.1,,,,,
